match_id,period_id,timestamp,carrier_id,opponent_id,distance_m,approach_angle_deg,carrier_speed_mps,opponent_speed_mps,closing_speed_mps,second_nearest_dist_m,n_supporting_teammates,dist_to_sideline_m,dist_to_goal_line_m,distance_trend_1s_mps,closing_accel_mps2,opponent_heading_change_deg,third_nearest_dist_m,n_opponents_nearby_10m,seconds_since_prev_event,prev_event_was_pass,carrier_x,carrier_y,sync_error_suspect,label
J03WPY,2,0:16:00.160000,DFL-OBJ-0001HW,DFL-OBJ-002FXT,2.5068306683938535,13.969480762750766,4.43,17.18,3.3404724441643494,19.53400368588068,0,17.98,103.08,3.5514281573744877,0.10528015043255956,4.394404838639983,28.242423762843018,1,2.071,1,50.58,16.02,False,0
J03WPY,2,0:16:02.080000,DFL-OBJ-0001HW,DFL-OBJ-002FXT,1.32548104475319,102.07227381745591,8.63,5.89,-0.8297541422081228,19.17841495014643,0,18.93,102.88,-0.5738162258345483,-0.8925605216128902,9.41434026933795,28.64584612120927,1,3.991,1,50.38,15.07,False,0
J03WPY,2,0:16:09.320000,DFL-OBJ-002FYC,DFL-OBJ-0000F8,4.92122952116643,16.981524099556896,5.08,15.69,4.5692593196843685,11.581960110447627,0,4.170000000000002,75.88,4.230305869138301,0.786599674501347,5.868811288041387,22.59058653510351,1,1.565,1,23.38,-29.83,False,0
J03WPY,2,0:16:12.800000,DFL-OBJ-002G68,DFL-OBJ-002G5J,4.972263066250617,23.379156923673072,17.34,25.77,3.518362680463676,16.909009432843785,1,14.11,92.4,3.148943740622359,1.2884693725280283,4.8481757835226675,17.191524074380375,1,2.183,1,39.9,-19.89,False,0
J03WPY,2,0:16:16.960000,DFL-OBJ-002G68,DFL-OBJ-002G5J,4.987063264086391,26.783427485727596,19.11,23.15,0.684266603863235,22.33315920330126,0,3.030000000000001,100.19,0.5102906448410645,1.0773629835079346,0.24485968929180943,26.30698956551281,1,1.919,1,47.69,-30.97,False,0
J03WPY,2,0:16:19.920000,DFL-OBJ-002FYC,DFL-OBJ-00028V,1.6174362429474627,10.03576411630435,1.44,14.78,5.525957448835461,4.880040983434462,1,13.55,70.19,5.992346933989972,-2.657128664725883,10.828876360560024,8.831992980069673,3,1.176,0,17.69,-20.45,False,0
J03WPY,2,0:16:26.160000,DFL-OBJ-002G5J,DFL-OBJ-002G68,4.814654712437854,38.96197685614787,9.42,12.49,5.536247159795664,8.376114851170561,0,10.45,11.07,3.7217262537561933,6.376314616094502,31.25866628385843,18.467923543268203,2,0.047,1,41.43,-23.55,False,0
J03WPY,2,0:16:46.560000,DFL-OBJ-002G5J,DFL-OBJ-002595,4.983171680767181,17.742670049081486,12.43,18.86,1.325326037683472,15.12038689981179,2,3.0,48.45,0.9840219644901937,1.5980427236422068,11.544629953361147,17.754393822375352,1,0.143,1,4.05,-31.0,False,0
J03WPY,2,0:16:49.920000,DFL-OBJ-002G5J,DFL-OBJ-002595,4.982057807773813,41.58324896071826,12.39,13.48,1.392057363978596,9.901292844876373,2,1.259999999999998,45.91,0.6398013153277224,2.511930192855355,1.2376334991157285,13.059575031370661,2,1.007,1,6.59,-32.74,False,0
J03WPY,2,0:16:54.200000,DFL-OBJ-J01H9X,DFL-OBJ-002G68,4.980160639979398,64.9544233671853,26.77,26.31,1.6351406331357565,9.186076420322225,0,5.710000000000001,15.57,1.2956341304062624,1.4439862720519614,1.9157949886855774,12.22172246453011,2,0.391,1,36.93,-28.29,False,0
J03WPY,2,0:18:00.680000,DFL-OBJ-0000NZ,DFL-OBJ-002595,4.605442432600801,16.551320202777195,5.15,14.45,3.7600640733756374,8.322000961307321,1,0.6000000000000014,33.04,7.049813892336887,3.177260894969186,5.206096140237027,9.1685822240955,3,8.343,0,19.46,-33.4,False,0
J03WPY,2,0:18:49.200000,DFL-OBJ-0000F8,DFL-OBJ-0000EJ,4.947019304591403,63.51087153289936,15.1,18.32,4.768397145764132,6.131892040797847,2,27.28,50.12,3.943065059462742,3.2916604979880857,7.192348450103123,8.0049984384758,5,1.918,0,2.38,6.72,False,0
J03WPY,2,0:18:52.800000,DFL-OBJ-0000NZ,DFL-OBJ-002595,4.8933628518637375,52.10107518051237,17.84,23.24,2.3933662670949762,8.228948900072234,0,17.72,42.47,2.334340794523544,0.45480122103476184,1.9395770160853,15.706571872945416,2,1.91,1,10.03,-16.28,False,0
J03WPY,2,0:20:26.920000,DFL-OBJ-002G78,DFL-OBJ-J01KJ5,2.0102238681301148,79.4545071189272,18.68,19.95,2.900702058888558,5.879115579744966,4,16.13,39.06,0.8977823216844798,6.294737368429537,19.281665401992072,6.118014383768641,7,0.37,1,-13.44,17.87,False,0
J03WPY,2,0:20:28.680000,DFL-OBJ-J01NQ8,DFL-OBJ-002GG4,2.5519600310349673,52.33387960381168,13.53,11.21,-1.2546561809518675,3.2693883219954163,5,17.61,65.01,-1.4315136914006232,0.8124796400726592,15.199861291522883,6.542858702432753,4,0.57,0,-12.51,16.39,False,0
J03WPY,2,0:20:29.280000,DFL-OBJ-0000F8,DFL-OBJ-002G78,3.017614952242913,9.136345721309416,6.23,13.23,1.991848786917998,5.65088488645805,5,24.93,67.91,2.732732863324422,-2.9328771035931567,36.869897645843885,8.181857979701187,4,1.17,0,-15.41,9.07,False,0
J03WPY,2,0:20:32.120000,DFL-OBJ-002G78,DFL-OBJ-0000F8,0.9716995420396164,121.15892423699808,27.77,24.66,1.5969931892892497,6.038410386848513,4,32.52,51.15,0.7906000919613676,2.8426899080255184,14.22611057494605,10.565306431902485,2,0.421,0,-1.35,1.48,False,0
J03WPY,2,0:20:33.400000,DFL-OBJ-002G68,DFL-OBJ-002FXT,4.965178748041203,49.968673899812764,11.52,14.66,5.851585015494278,8.97057411763595,0,24.47,64.23,3.052657618460672,9.238082457265598,29.553112522791892,14.079808237330507,2,1.701,0,11.73,-9.53,False,0
J03WPY,2,0:20:34.280000,DFL-OBJ-002FYC,DFL-OBJ-0000NZ,2.406013300046365,0.47143394452059534,6.74,9.86,1.8609587508957692,7.55812807512548,4,23.75,54.43,0.647656623177165,3.5908709103214944,5.265746421904521,8.185871975544206,3,2.581,0,1.93,-10.25,False,0
J03WPY,2,0:22:15.760000,DFL-OBJ-002FXT,DFL-OBJ-0000EJ,3.6895799218881273,1.7448233823943795,13.3,6.68,5.201895057886519,5.676336846946278,2,9.850000000000001,76.46000000000001,3.5178398660803816,5.273570181502907,39.96704993057837,11.418060255577565,2,0.364,1,-23.96,24.15,False,0
J03WPY,2,0:22:17.880000,DFL-OBJ-0000EJ,DFL-OBJ-J01KJ5,1.5425303886795876,107.823926330513,15.82,14.3,3.1538897881760435,5.970268000684728,1,16.32,24.89,4.403165533582161,-4.428168247696512,128.36052948110628,8.14926377042736,3,2.484,1,-27.61,17.68,False,0
J03WPY,2,0:22:19.160000,DFL-OBJ-J01NQ8,DFL-OBJ-0000EJ,1.4900335566691092,50.67461086495569,2.73,11.52,4.50177759980744,3.8425252113681685,4,12.420000000000002,85.09,6.625260646254157,-7.7524033646701325,9.70860029912315,5.5366506120578025,4,0.388,0,-32.59,21.58,False,0
J03WPY,2,0:22:27.720000,DFL-OBJ-00028V,DFL-OBJ-002G78,1.6812197952677106,49.31478325534563,12.65,15.74,0.9411219708705537,5.683396871590086,2,18.77,76.17,1.5765708671291232,-2.1311639356595093,5.327650834289167,7.379647688067502,4,0.108,0,-23.67,15.23,False,0
J03WPY,2,0:22:28.280000,DFL-OBJ-J01NQ8,DFL-OBJ-0028T3,2.9934762400927766,33.98111430340525,11.44,15.42,2.6415563103376924,4.904538714293121,2,11.64,71.74,1.8154425573085695,2.6184372680133428,1.7255316179318438,7.87124513657147,5,0.668,0,-19.24,22.36,False,0
J03WPY,2,0:22:32.840000,DFL-OBJ-0001LJ,DFL-OBJ-J01NQ8,4.9656822290597695,15.540981434205893,2.78,10.54,3.6712303866275264,8.424873886296458,1,9.41,40.49,3.5350589150993663,-0.27881077881452,6.758618146236536,11.176157658157834,2,1.34,0,-12.01,24.59,False,0
J03WPY,2,0:22:33.400000,DFL-OBJ-0028T3,DFL-OBJ-J01NQ8,1.3420134127496641,155.22627069202426,4.09,8.29,-0.8791498512461734,5.316624869219194,2,10.239999999999998,35.58,0.8296679635115958,-7.079313176440232,0.01416459294694477,9.329892818248235,4,0.228,1,-16.92,23.76,False,0
J03WPY,2,0:22:34.040000,DFL-OBJ-0028BZ,DFL-OBJ-002GM9,2.697647122957338,20.96368550557649,5.17,12.12,1.2565852867103233,7.436887789929333,5,15.620000000000001,26.68,0.3056344156267472,3.4070707448643764,25.718195801303136,9.504930299586631,3,0.868,1,-25.82,18.38,False,0
J03WPY,2,0:22:36.600000,DFL-OBJ-002G78,DFL-OBJ-002GMO,4.985228179331415,139.14742174584973,20.59,13.13,2.1528882954555995,6.684309986827362,1,28.68,24.81,1.2188350053887405,2.9180112437678596,0.39292908172196234,7.629475735592848,4,0.068,1,-27.69,5.32,False,0
J03WPY,2,0:22:39.320000,DFL-OBJ-0026IA,DFL-OBJ-0000NZ,4.968470589628159,56.193772917986244,14.13,20.31,1.9783460874592063,7.911333642313412,0,20.07,14.729999999999997,0.4278429668657555,5.787435525190437,3.5246350616984814,12.146855560185111,2,0.396,1,-37.77,-13.93,False,0
J03WPY,2,0:22:41.960000,DFL-OBJ-0000F8,DFL-OBJ-002FYC,4.754881701998485,21.56629504977517,13.99,17.99,6.678624571102547,7.2549293587188,6,27.92,89.6,5.419227595625559,3.9620567356269065,11.602652988444357,9.241325662479381,3,1.381,1,-37.1,-6.08,False,0
J03WPY,2,0:22:43.360000,DFL-OBJ-J01KJ5,DFL-OBJ-0026IA,4.903977977112049,20.960806768713113,13.63,23.06,8.327733411031412,10.20901562345753,2,20.18,78.67,6.424587686730838,6.69097562768641,1.8001176015009155,12.795632067232944,1,1.244,1,-26.17,-13.82,False,0
J03WPY,2,0:23:29.440000,DFL-OBJ-J01KJ5,DFL-OBJ-002GG4,4.886153906704126,16.789392752870604,6.02,16.93,5.612349946320878,13.543323078181368,1,13.579999999999998,18.689999999999998,5.000953860484418,2.012441050521745,13.343324134608363,13.668796581996528,1,0.597,0,33.81,20.42,False,0
J03WPY,2,0:23:40.680000,DFL-OBJ-0001LJ,DFL-OBJ-002FXT,2.8567113959936474,53.98453802818906,25.46,26.0,-0.7748227810129871,14.552996255067201,1,14.690000000000001,101.4,-0.777384581854033,0.2358732090390836,2.1810637256838135,14.976808738846872,1,4.754,1,48.9,-19.31,False,0
J03WPY,2,0:23:46.120000,DFL-OBJ-0000F8,DFL-OBJ-002G78,4.987835201768397,47.18255995788604,4.41,15.28,4.772221645380849,12.404632199303613,1,7.27,26.4,4.066539431523512,0.9621384944954059,7.711414336750536,13.749927272534936,1,10.194,1,26.1,-26.73,False,0
J03WPY,2,0:23:49.640000,DFL-OBJ-J01CP5,DFL-OBJ-0028BZ,4.840661111873047,5.274414013499205,2.7,19.88,5.541617892162784,11.831267894862323,1,15.809999999999999,38.43,5.13884288381732,1.2190706669572005,11.181338671083676,20.7484409052825,1,0.027,0,14.07,-18.19,False,0
J03WPY,2,0:26:43.320000,DFL-OBJ-0000NZ,DFL-OBJ-002FYC,4.845090298436135,4.551914035360463,3.76,18.89,5.575988876515798,6.41495908015008,1,1.0900000000000034,40.62,4.071865460117342,4.970146098346639,9.4519701896051,16.15080183767976,2,2.338,1,11.88,-32.91,False,0
J03WPY,2,0:26:44.480000,DFL-OBJ-J01KJ5,DFL-OBJ-002G78,0.9822932352408805,88.22019535857959,17.23,17.1,-0.3542455197354494,4.82420977984996,1,10.07,36.47,0.5697699078045312,-3.007159704175458,2.202598161765967,8.410683682079593,3,1.146,1,16.03,-23.93,False,0
J03WPY,2,0:26:45.880000,DFL-OBJ-0000F8,DFL-OBJ-002G68,3.841926600027649,39.19960472123688,3.44,3.46,0.10217196185871025,4.373236787552214,2,0.18999999999999773,30.14,0.5570960186911975,-2.669483559209523,36.18169315280407,5.24470208877492,4,0.047,0,22.36,-33.81,False,0
J03WPY,2,0:27:01.480000,DFL-OBJ-002GM9,DFL-OBJ-002G78,4.936334672608818,24.407991857187938,14.46,21.89,4.454121639355086,20.645241582505157,0,17.74,54.9,4.008339720570622,1.533880860017116,4.7593983039846375,20.8981554209935,1,0.826,1,-2.4,16.26,False,0
J03WPY,2,0:28:11.520000,DFL-OBJ-00028V,DFL-OBJ-0028BZ,1.70484603410396,21.317549062344966,6.99,6.49,3.7081813333182745,5.928912210515517,3,12.149999999999999,79.68,2.950043867923799,2.7560349390342496,84.08244424756913,7.563127659903672,3,0.25,0,-27.18,-21.85,False,0
J03WPY,2,0:28:11.920000,DFL-OBJ-0000F8,DFL-OBJ-0028BZ,2.9013100489261756,133.38459712296003,3.48,7.47,-0.1044115762684128,4.450000000000001,4,8.899999999999999,79.72,0.8704932333249031,-4.171263338232403,6.083389672891896,7.389350445066198,3,0.65,0,-27.22,-25.1,False,0
J03WPY,2,0:28:33.800000,DFL-OBJ-002G68,DFL-OBJ-00008K,4.905609034564411,21.465076098055345,9.63,25.06,5.828949115329953,22.64403895068192,0,2.1000000000000014,79.57,5.878049899211267,-0.26823293350811017,9.720538025084226,26.37492180083194,1,0.585,1,27.07,-31.9,False,0
J03WPY,2,0:28:41.280000,DFL-OBJ-J01CP5,DFL-OBJ-002GG4,2.9310919466983627,46.16230968407396,24.85,26.52,1.7072715167625818,10.171332262786422,1,17.67,90.74000000000001,2.1094338195288085,-1.3368754995513703,17.13030152684348,11.02793271651582,1,3.977,0,-38.24,16.33,False,0
J03WPY,2,0:28:47.040000,DFL-OBJ-002FXT,DFL-OBJ-00008F,0.5035871324805671,167.41494330956476,15.5,15.88,0.2418652707789412,9.949492449366451,0,1.5499999999999972,40.43,0.8370470458096929,-2.0292739553241335,14.240823244095873,21.97917650868658,2,4.45,0,12.07,32.45,False,0
J03WPY,2,0:28:58,DFL-OBJ-002GM9,DFL-OBJ-002G78,4.889222842129412,14.047090808459835,12.13,20.85,3.3736172196728087,13.747741632719173,0,3.620000000000001,60.730000000000004,4.378684149203636,-3.317381816033914,11.380239116534502,21.088899923893614,1,0.233,1,-8.23,30.38,False,0
J03WPY,2,0:28:58.200000,DFL-OBJ-002GM9,DFL-OBJ-002G78,4.361765697512879,20.10491720516767,14.09,21.2,2.8818334327975315,13.307896152284926,0,3.8200000000000003,61.42,3.7571320109202064,-2.8060022411486463,12.455855165757677,21.697801731972756,1,0.433,1,-8.92,30.18,False,0
J03WPY,2,0:29:06.200000,DFL-OBJ-0000NZ,DFL-OBJ-0026IA,4.939605247385665,43.36730820822568,10.17,13.03,4.752174705777754,14.060440960368206,0,3.460000000000001,47.97,4.828838845713299,0.6118539130719847,14.760927230246418,15.375021951203841,1,0.265,1,4.53,-30.54,False,0
J03WPY,2,0:29:07.120000,DFL-OBJ-0000F8,DFL-OBJ-0026IA,4.9861508200213915,29.207790238163064,3.06,14.67,3.9579295597617303,7.452684080249207,2,0.5300000000000011,39.19,2.641594587371281,4.175692035404326,55.69805906112601,15.467391506003846,2,1.185,1,13.31,-33.47,False,0
J03WPY,2,0:29:20,DFL-OBJ-J01KJ5,DFL-OBJ-0028T3,4.964211921342602,64.58535313280713,22.73,19.91,2.064815615665452,9.732420048477152,0,31.22,38.47,1.9211711471583808,0.09036592895487194,5.008535333658684,13.441019306585346,2,0.489,0,14.03,2.78,False,0
J03WPY,2,0:29:25.400000,DFL-OBJ-002GG4,DFL-OBJ-J01KJ5,4.068316605182051,113.40887317730274,15.63,16.64,-2.247526718692612,10.954168156459895,1,13.489999999999998,101.13,-1.5732614955702373,-3.1762097978875024,0.656903541679693,21.240550840314857,1,0.552,1,48.63,20.51,False,0
J03WPY,2,0:29:27.840000,DFL-OBJ-002GG4,DFL-OBJ-J01CP5,4.953100039369281,145.88628358285735,17.76,10.91,2.0172716029493287,10.152856740839004,1,6.93,95.4,2.0247219703985193,-0.03562573320833318,17.063870372626077,25.619156894792614,1,2.13,0,42.9,27.07,False,0
J03WPY,2,0:29:32.560000,DFL-OBJ-002G78,DFL-OBJ-002GM9,1.207476707849886,15.16628810832022,9.86,14.48,1.1720718839353406,3.6474237483462204,2,9.760000000000002,70.36,0.9223589665625789,0.7943162996068842,38.31531768570943,6.342633522441606,5,0.216,0,17.86,24.24,False,0
J03WPY,2,0:29:34.600000,DFL-OBJ-0001LJ,DFL-OBJ-00008K,4.916523161747539,8.007036284508434,5.56,18.09,6.627763161621689,5.5881750151547696,0,15.7,86.61,7.224926504581437,-2.694093995337137,20.835829355097793,11.600172412511807,2,2.256,0,34.11,18.3,False,0
J03WPY,2,0:29:35.840000,DFL-OBJ-0000EJ,DFL-OBJ-00008K,4.953079849951945,28.891978763900592,5.03,18.4,3.4153421841545706,5.148844530571885,3,23.82,80.57,2.54329260610972,2.7244083900512694,39.190837108605876,8.008251994037149,5,3.496,0,28.07,10.18,False,0
J03WPY,2,0:29:40.360000,DFL-OBJ-0026IA,DFL-OBJ-00028V,4.959939515760248,52.48565507141569,28.96,30.77,2.0099568997820083,8.367484687766092,1,23.18,50.22,2.188465900834421,-0.34225369301303377,1.3461361353361854,11.07621776600659,2,2.416,1,-2.28,-10.82,False,0
J03WPY,2,0:29:44.840000,DFL-OBJ-002FYC,DFL-OBJ-J01KJ5,3.8424601494355146,39.39032133056246,16.0,21.58,1.0033972133726832,9.81193151219473,1,14.600000000000001,47.31,1.3350006181608949,-1.2386147136679015,6.033415367529509,18.954076078775245,2,0.872,1,-5.19,-19.4,False,0
J03WPY,2,0:29:45.960000,DFL-OBJ-0026IA,DFL-OBJ-00028V,3.623272001934163,23.369788635066623,4.26,11.16,0.8993862138748621,9.19002176275987,1,17.46,35.14,-0.16226058906652874,4.000073369179688,16.609500902345168,11.377398648197223,2,1.992,1,-17.36,-16.54,False,0
J03WPY,2,0:29:46.560000,DFL-OBJ-0026IA,DFL-OBJ-00028V,1.9884918908559814,9.158839614142096,5.64,16.91,2.982582252030791,8.853022082882207,0,18.16,34.730000000000004,1.9945345966281265,2.9430796740128056,8.92254655232347,10.037131064203555,2,0.576,1,-17.77,-15.84,False,0
J03WPY,2,0:29:47.040000,DFL-OBJ-002G78,DFL-OBJ-00028V,3.7060086346364596,23.654330751152663,9.15,18.5,4.8952441241926765,8.107305347647886,1,21.939999999999998,33.230000000000004,5.360175788813132,-1.4687684304088577,18.330486243299553,8.180684567931952,4,1.056,1,-19.27,-12.06,False,0
J03WPY,2,0:31:44.640000,DFL-OBJ-0028FW,DFL-OBJ-0028BZ,3.178002517305485,87.24055613339955,14.47,9.65,2.707135510148404,4.93,1,29.15,99.94,2.9868413574410617,-1.7893622222716066,21.74300724089679,5.7637834796251655,3,1.159,1,-47.44,4.85,False,0
J03WPY,2,0:32:34.760000,DFL-OBJ-002FXT,DFL-OBJ-0001LJ,2.3380547470065802,26.34982041316907,11.71,12.04,0.3481054174260645,7.296492307951813,4,15.920000000000002,52.94,0.5587020601831436,-0.6439880754403909,18.83549030053769,7.476021669310487,5,0.167,1,-0.44,18.08,False,0
J03WPY,2,0:32:36.080000,DFL-OBJ-J01NQ8,DFL-OBJ-0000EJ,4.989318590749642,61.38816904119178,7.06,9.17,2.6980787079929547,6.370282568301032,4,25.45,55.02,2.564998056042442,0.453614874058611,14.046761601362336,7.8581231855959075,3,1.487,1,-2.52,8.55,False,0
J03WPY,2,0:32:37.880000,DFL-OBJ-0000NZ,DFL-OBJ-00286U,4.957065664281643,52.50596605270833,27.19,28.13,1.846564224289231,11.776166608875743,0,28.72,56.12,1.2433939960983826,1.9746953051847538,6.440595847953681,12.512573676106765,1,3.287,1,-3.62,-5.28,False,0
J03WPY,2,0:32:41.800000,DFL-OBJ-002GM1,DFL-OBJ-00286U,4.90854357218106,34.64046460780457,9.62,15.48,5.199330809795161,13.319857356593577,0,5.84,51.47,4.599400474772519,2.0827413626157365,8.712279900503841,20.447968114216142,1,3.559,1,1.03,-28.16,False,0
J03WPY,2,0:32:46.120000,DFL-OBJ-J01NQ8,DFL-OBJ-0000EJ,4.96233815857001,109.0374483031994,9.17,9.88,1.888646549775792,7.696811027951772,1,20.55,39.480000000000004,1.6725544554818539,0.5113488183902948,1.728143628176201,9.339571724656329,3,3.567,1,13.02,-13.45,False,0
J03WPY,2,0:33:28.400000,DFL-OBJ-002GM1,DFL-OBJ-002G78,2.070990101376634,58.25618386858695,19.61,24.28,1.0316410282848265,10.834154327865189,3,30.21,59.88,0.3405032119045788,2.032585379228724,0.001694790580206301,12.777519321057591,1,2.191,1,-7.38,-3.79,False,0
J03WPY,2,0:33:35.480000,DFL-OBJ-002GM9,DFL-OBJ-00286U,4.991482745637813,26.994286176514457,6.0,18.37,4.728159497913393,15.336785843194134,0,22.45,67.42,4.267161863590904,1.6051365044518917,0.3628510841756093,17.33970299630302,1,1.318,1,-14.92,11.55,False,0
J03WPY,2,0:33:41.160000,DFL-OBJ-0000NZ,DFL-OBJ-002G78,4.831004036429697,41.833925254383196,10.55,22.33,5.586294708571851,17.78466755382287,0,2.039999999999999,45.38,5.256156118936131,1.2493902605407836,4.752039538453471,17.951103030176167,1,0.798,1,7.12,-31.96,False,0
J03WPY,2,0:33:52.320000,DFL-OBJ-J01KJ5,DFL-OBJ-0028T3,4.891676604192063,10.260426840481042,6.93,14.55,5.335990669047612,10.78065396903175,1,14.09,62.17,5.363765853352127,-0.18674411589771456,1.9111417316386599,22.6540173037808,1,0.087,1,-9.67,19.91,False,0
J03WPY,2,0:33:58.080000,DFL-OBJ-J01KJ5,DFL-OBJ-002GG4,0.954829827770374,57.62108343290505,30.42,25.44,0.9096093705355546,1.5901257811883942,1,6.350000000000001,22.5,0.5857220214057592,1.5103095632794188,2.8892270529128496,5.330262657693332,3,0.135,1,30.0,27.65,False,0
J03WPY,2,0:33:58.640000,DFL-OBJ-0001LJ,DFL-OBJ-J01KJ5,0.7051950084905606,43.551353426676606,22.82,23.57,1.2919265528516262,11.059226916923263,0,4.719999999999999,87.1,2.3029605725923066,-3.3044202722667007,2.489800213801329,17.2235478342878,1,0.695,1,34.6,29.28,False,0
J03WPY,2,0:34:03.160000,DFL-OBJ-J01KJ5,DFL-OBJ-0001LJ,0.7045565981523375,173.48019824834282,8.74,6.2,0.9146596999440895,11.656109985754258,1,5.039999999999999,1.3699999999999974,0.5657976831408803,1.289277238172532,8.426969021480808,16.692528268659604,1,3.71,0,51.13,28.96,False,0
J03WPY,2,0:34:50.880000,DFL-OBJ-0026IA,DFL-OBJ-002GM1,4.786000417885481,26.18120199455231,12.65,23.51,3.056025884228275,18.879356450896307,1,8.989999999999998,73.36,3.465496416022897,-1.910023478733175,4.806303598502289,19.218400037464097,1,1.238,0,20.86,-25.01,False,0
J03WPY,2,0:34:51.360000,DFL-OBJ-0026IA,DFL-OBJ-002GM1,3.904625462192247,31.637186920645714,18.13,25.07,1.7400123234885256,19.573190848709366,1,7.02,72.69,2.5510154819743343,-2.646903359043559,5.776095794579875,20.08418532079407,1,1.718,0,20.19,-26.98,False,0
J03WPY,2,0:34:54.240000,DFL-OBJ-002G68,DFL-OBJ-002GM1,4.842850400332434,10.94318262621751,17.13,14.87,8.681347367841278,21.78653712731787,0,5.629999999999999,74.69,6.824994302096545,5.307150526768742,11.676554300929523,22.12022603862809,1,0.246,1,22.19,-28.37,False,0
J03WPY,2,0:34:57,DFL-OBJ-00028V,DFL-OBJ-0028BZ,2.727233030014121,174.99446575625007,4.42,3.6,-1.3802521253062927,3.7863570882841984,2,17.47,60.99,0.7799738358550723,-7.691346624168369,18.94423122789919,8.44593393296443,3,0.788,1,-8.49,-16.53,False,0
J03WPY,2,0:34:58.920000,DFL-OBJ-0000NZ,DFL-OBJ-002G78,4.943885111933731,30.38333688155541,20.58,19.5,3.229646571979976,5.206188625088414,2,7.710000000000001,53.59,3.8787448814412615,-2.172217323572483,21.300166454034343,13.51628647225265,2,1.654,0,-1.09,-26.29,False,0
J03WPY,2,0:35:36.960000,DFL-OBJ-0000NZ,DFL-OBJ-002G78,4.930821432580983,27.397542029372982,12.89,17.3,3.8517326832832266,16.652399226537895,0,9.95,36.129999999999995,4.069900760665514,-1.2677094004609968,13.083952521752144,23.830467893014607,1,4.926,0,16.37,-24.05,False,0
J03WPY,2,0:35:38.720000,DFL-OBJ-J01CP5,DFL-OBJ-0001LJ,3.605551275463991,9.91771871461514,3.91,10.26,2.9574417051529,8.458427749883546,1,0.7199999999999989,23.24,3.4925047964475255,-2.4065197851873474,1.1894223010330125,21.85529226526152,2,1.374,1,29.26,-33.28,False,0
J03WPY,2,0:35:43.080000,DFL-OBJ-002G78,DFL-OBJ-0000NZ,4.246610413023544,3.9561234116343016,19.94,16.57,-2.3453411114003306,10.887759181760035,0,4.399999999999999,94.25,-2.7695186758589214,3.300352058106164,4.708094300418388,13.68287981384036,1,0.207,0,41.75,-29.6,False,0
J03WPY,2,0:35:47.760000,DFL-OBJ-0000EJ,DFL-OBJ-J01CP5,4.952625566303192,25.431659612577672,15.77,22.11,3.6168149083604195,8.58729293782389,2,9.600000000000001,79.95,3.7478169511783186,-0.6265543885977831,0.8439989007927199,11.490626614767358,2,1.358,1,27.45,-24.4,False,0
J03WPY,2,0:36:38.880000,DFL-OBJ-J01NQ8,DFL-OBJ-00286U,2.2900873345791863,42.325733684688494,12.64,14.69,-0.12477192566962114,4.536650746971824,2,28.9,20.17,-0.649355790419694,2.020250421535327,1.356680823243596,4.796519571522667,5,0.637,0,32.33,-5.1,False,0
J03WPY,2,0:36:39.520000,DFL-OBJ-J01KJ5,DFL-OBJ-002GG4,3.7348360071092817,12.983491163725018,5.67,14.31,2.886043786615915,5.610080213330289,0,32.07,24.95,3.002233088573205,-0.8889013127732937,9.138003146408463,5.908849295759709,4,1.277,0,27.55,-1.93,False,0
J03WPY,2,0:36:41.440000,DFL-OBJ-J01CP5,DFL-OBJ-0028T3,4.999569981508412,9.208670873533691,5.45,18.61,3.8976066916715446,9.687651934292438,0,21.66,28.28,3.121741488937726,2.358367524064303,1.1689288949285144,14.82929533052734,2,0.813,1,24.22,12.34,False,0
J03WPY,2,0:36:44.680000,DFL-OBJ-0000NZ,DFL-OBJ-00286U,4.828270912034658,23.669397357061765,13.09,21.19,4.984618818193207,15.385021936935937,0,19.98,43.03,4.9736727727658225,0.07614180580973073,1.8580014923475139,22.001284053436517,1,0.71,1,9.47,-14.02,False,0
J03WPY,2,0:36:47.320000,DFL-OBJ-002GM1,DFL-OBJ-002G78,4.9146820853438715,41.34154136175455,7.62,14.36,5.016202779229315,13.418569223281594,0,0.9600000000000009,24.27,4.759246795932855,0.3174172290175026,4.930691416227163,18.564245204155217,1,3.35,1,28.23,-33.04,False,0
J03WPY,2,0:36:50.840000,DFL-OBJ-00008K,DFL-OBJ-0001LJ,2.384365743756607,10.346214831777992,7.01,13.02,3.0341189924088017,3.0689411854905257,3,23.58,15.36,3.1271676182035653,-0.5572845201929777,1.700326001511317,6.691561850569714,6,0.33,0,37.14,-10.42,False,0
J03WPY,2,0:36:51.520000,DFL-OBJ-00008K,DFL-OBJ-0001LJ,1.1473883387937973,27.26395091722996,7.08,11.91,1.517087840343726,3.4241495294452293,3,23.96,16.549999999999997,2.1879976958354783,-2.299930261239046,19.224535707340046,5.988589149374,6,1.01,0,35.95,-10.04,False,0
J03WPY,2,0:36:54.240000,DFL-OBJ-J01KJ5,DFL-OBJ-002GG4,4.9632650543770085,23.536352598737434,8.66,15.94,5.911567165558373,5.6980698486417305,0,28.68,30.03,4.6903612072927485,4.053047537400316,8.286898943566824,10.651910626737346,2,2.541,1,22.47,-5.32,False,0
